timestamp,month,day,external-temperature,longitude,latitude,altitude,id
2007-10-19 16:02:55,10,19,11.0,11.0472425,46.0105332,1600.14,original
2007-10-19 20:01:47,10,19,12.0,11.0484422,46.0089742,1599.29,original
2007-10-20 00:01:11,10,20,7.0,11.0471148,46.0097791,1608.8,original
2007-10-20 04:00:55,10,20,9.0,11.048017,46.0088756,1590.41,original
2007-10-20 08:00:55,10,20,9.0,11.0467492,46.0091344,1630.74,original
2007-10-20 12:01:55,10,20,11.0,11.0476687,46.0084565,1628.44,original
2007-10-20 16:00:54,10,20,9.0,11.0478531,46.0104738,1605.13,original
2007-10-20 20:01:46,10,20,13.0,11.0474852,46.0085431,1608.02,original
2007-10-21 00:01:54,10,21,8.0,11.0486455,46.0087322,1590.51,original
2007-10-21 04:01:24,10,21,13.0,11.0477037,46.008739,1588.39,original
2007-10-21 08:01:54,10,21,13.0,11.0473861,46.0117716,1600.66,original
2007-10-21 12:01:22,10,21,15.0,11.0471878,46.0073801,1568.83,original
2007-10-21 16:01:24,10,21,7.0,11.046446,46.0115554,1616.91,original
2007-10-21 20:01:15,10,21,10.0,11.0475832,46.0087508,1613.53,original
2007-10-22 00:01:24,10,22,13.0,11.0476515,46.0088885,1627.94,original
2007-10-22 04:01:11,10,22,12.0,11.0476632,46.0088176,1598.03,original
2007-10-22 08:01:54,10,22,10.0,11.0473485,46.0078912,1595.98,original
2007-10-22 12:01:23,10,22,13.0,11.0491347,46.0086586,1595.63,original
2007-10-22 16:01:24,10,22,15.0,11.047539,46.0088426,1596.73,original
2007-10-22 20:01:11,10,22,11.0,11.0475176,46.0107315,1601.1,original
2007-10-23 00:01:12,10,23,13.0,11.046518,46.0114238,1628.26,original
2007-10-23 04:00:53,10,23,9.0,11.0470037,46.0108227,1612.15,original
2007-10-23 08:02:45,10,23,16.0,11.0470989,46.0078216,1610.4,original
2007-10-23 12:01:26,10,23,19.0,11.0472767,46.0073663,1696.8,original
2007-10-23 16:01:17,10,23,12.0,11.0474504,46.0102352,1634.9,original
2007-10-23 20:00:49,10,23,9.0,11.0457479,46.0109151,1618.92,original
2007-10-24 00:00:48,10,24,14.0,11.0424389,46.0115179,1625.11,original
2007-10-24 04:01:12,10,24,7.0,11.0421091,46.0090758,1630.07,original
2007-10-24 08:02:53,10,24,9.0,11.0108556,46.0046978,1627.4,original
2007-10-24 12:02:11,10,24,18.0,11.006942,46.0054607,1071.52,original
2007-10-24 16:03:03,10,24,13.0,11.0069381,46.0057363,1075.3,original
2007-10-24 20:02:24,10,24,16.0,11.0072123,46.0055884,1074.49,original
2007-10-25 00:01:23,10,25,15.0,11.0083176,46.0067036,1074.33,original
2007-10-25 04:01:52,10,25,13.0,11.00577,46.0078738,1086.35,original
2007-10-25 08:01:46,10,25,17.0,11.0010692,46.0075432,1059.28,original
2007-10-25 12:01:51,10,25,18.0,11.0000656,46.0077406,1061.72,original
2007-10-25 16:03:11,10,25,17.0,11.003829345996534,46.01076759757365,1061.2632651646447,original
2007-10-25 20:02:41,10,25,16.0,11.0075645,46.0137716,1060.81,original
2007-10-26 00:02:23,10,26,17.0,10.9976278,46.0088313,880.72,original
2007-10-26 04:03:11,10,26,14.0,10.998326571149502,46.00955046076332,873.3475977614794,original
2007-10-26 08:01:52,10,26,15.0,10.9990192,46.0102633,866.04,original
2007-10-26 12:03:04,10,26,16.0,10.99893447229997,46.01025841250723,866.0969091624066,original
2007-10-26 16:03:04,10,26,16.0,10.998850166130785,46.010253549330336,866.153535194652,original
2007-10-26 20:02:23,10,26,16.0,10.9987661,46.0102487,866.21,original
2007-10-27 00:03:11,10,27,18.0,10.998731474179433,46.01034755922684,870.9522319474836,original
2007-10-27 04:02:14,10,27,17.0,10.9986971,46.0104457,875.66,original
2007-10-27 08:02:54,10,27,17.0,10.9990481,46.010112,869.77,original
2007-10-27 12:01:54,10,27,21.0,11.0000323,46.0097058,861.94,original
2007-10-27 16:02:52,10,27,18.0,11.0008107,46.0090979,866.01,original
2007-10-27 20:02:47,10,27,16.0,10.9993072,46.0102589,904.04,original
2007-10-28 00:03:11,10,28,16.0,10.99855490123302,46.00952142213166,886.8176133751306,original
2007-10-28 04:01:17,10,28,19.0,10.9978098,46.008791,869.76,original
2007-10-29 12:01:23,10,29,18.0,10.9981043,46.0099336,862.51,original
2007-10-29 16:02:11,10,29,17.0,10.9986328,46.0091703,863.8,original
2007-10-29 20:03:01,10,29,17.0,10.9998768,46.0089949,861.78,original
2007-10-30 00:01:42,10,30,13.0,10.9998325,46.0083121,861.39,original
2007-10-30 04:01:23,10,30,18.0,11.000935,46.0079111,944.73,original
2007-10-30 08:02:27,10,30,16.0,11.0027077,46.0084637,964.65,original
2007-10-30 12:01:12,10,30,16.0,11.0031962,46.0084001,956.19,original
2007-10-30 16:01:51,10,30,12.0,11.0042621,46.0070586,959.78,original
2007-10-30 20:03:11,10,30,12.0,11.004202482975767,46.00816221869055,958.0156175796708,original
2007-10-31 00:01:57,10,31,12.0,11.0041435,46.0092541,956.27,original
2007-10-31 04:03:10,10,31,16.0,11.0032881,46.0077946,954.46,original
2007-10-31 08:01:23,10,31,14.0,11.0041118,46.0083203,1032.86,original
2007-10-31 12:01:44,10,31,23.0,11.006161,46.0062638,1031.18,original
2007-10-31 16:03:08,10,31,17.0,11.007447011391749,46.005509867227936,1031.887564702214,original
2007-10-31 20:02:47,10,31,13.0,11.0087237,46.0047614,1032.59,original
2007-11-01 00:00:56,11,1,14.0,11.0097022,46.0062577,1179.18,original
2007-11-01 04:03:04,11,1,9.0,11.015800918119735,46.00657578800915,1398.452226574687,original
2007-11-01 08:01:43,11,1,11.0,11.0218119,46.0068893,1614.57,original
2007-11-01 12:00:53,11,1,17.0,11.0218312,46.0056222,1615.75,original
2007-11-01 16:01:11,11,1,16.0,11.0222914,46.0053753,1632.53,original
2007-11-01 20:00:56,11,1,8.0,11.0439763,46.0124308,1625.82,original
2007-11-02 00:00:54,11,2,9.0,11.0466295,46.0115687,1648.84,original
2007-11-02 04:00:54,11,2,11.0,11.0469937,46.0102521,1612.24,original
2007-11-02 08:02:53,11,2,14.0,11.0471146,46.0077733,1618.38,original
2007-11-02 12:01:53,11,2,19.0,11.047143,46.0076424,1617.13,original
2007-11-02 16:03:03,11,2,17.0,11.0459983,46.0088049,1616.06,original
2007-11-02 20:01:24,11,2,9.0,11.0463798,46.0110806,1615.06,original
2007-11-03 00:00:56,11,3,9.0,11.0462679,46.0106296,1612.03,original
2007-11-03 04:00:55,11,3,8.0,11.0460065,46.0108388,1620.16,original
2007-11-03 08:01:23,11,3,15.0,11.0471174,46.0077216,1618.36,original
2007-11-03 12:01:24,11,3,24.0,11.0470747,46.0077734,1633.66,original
2007-11-03 16:01:23,11,3,12.0,11.0450636,46.009359,1605.24,original
2007-11-03 20:00:55,11,3,8.0,11.0444507,46.0116428,1617.27,original
2007-11-04 00:00:53,11,4,9.0,11.0459117,46.0115494,1613.39,original
2007-11-04 04:00:55,11,4,8.0,11.0468128,46.0110215,1608.89,original
2007-11-04 08:02:24,11,4,15.0,11.0469644,46.0077855,1600.38,original
2007-11-04 12:00:56,11,4,18.0,11.0473021,46.0071157,1608.34,original
2007-11-04 16:00:44,11,4,13.0,11.0470598,46.0096054,1605.2,original
2007-11-04 20:01:12,11,4,8.0,11.0467638,46.0101397,1610.41,original
2007-11-05 00:00:48,11,5,7.0,11.0465407,46.0097107,1613.36,original
2007-11-05 04:00:47,11,5,8.0,11.0466387,46.0098122,1606.64,original
2007-11-05 08:01:46,11,5,15.0,11.0472385,46.0076751,1603.9,original
2007-11-05 12:00:56,11,5,14.0,11.0468847,46.0074609,1593.53,original
2007-11-05 16:01:53,11,5,10.0,11.047895,46.0112286,1600.56,original
2007-11-05 20:00:43,11,5,11.0,11.0453867,46.0123049,1617.09,original
2007-11-06 00:00:49,11,6,11.0,11.0453095,46.012588,1618.68,original
2007-11-06 04:00:54,11,6,13.0,11.0453382,46.0122993,1606.58,original
2007-11-06 08:00:56,11,6,11.0,11.047233,46.0105123,1610.73,original
2007-11-06 12:01:36,11,6,15.0,11.0484194,46.0110218,1585.23,original
2007-11-06 16:00:54,11,6,10.0,11.0460267,46.0084867,1593.23,original
2007-11-06 20:01:20,11,6,10.0,11.0468584,46.0099697,1611.97,original
2007-11-07 00:01:11,11,7,5.0,11.0467082,46.0102194,1621.31,original
2007-11-07 04:00:56,11,7,6.0,11.0471584,46.0095659,1596.93,original
2007-11-07 08:01:53,11,7,14.0,11.0468983,46.0079121,1607.65,original
2007-11-07 12:00:54,11,7,16.0,11.0471118,46.0077562,1610.48,original
2007-11-07 16:01:18,11,7,9.0,11.0476479,46.009992,1606.79,original
2007-11-07 20:00:53,11,7,7.0,11.0457664,46.0106902,1612.48,original
2007-11-08 00:00:53,11,8,9.0,11.0459043,46.0116116,1624.79,original
2007-11-08 04:00:54,11,8,4.0,11.0470612,46.011009,1615.79,original
2007-11-08 08:01:11,11,8,11.0,11.0467281,46.0082251,1628.26,original
2007-11-08 12:01:24,11,8,14.0,11.0470279,46.0090696,1629.35,original
2007-11-08 16:00:54,11,8,10.0,11.0460191,46.0097222,1612.13,original
2007-11-08 20:01:23,11,8,7.0,11.0462966,46.0098956,1608.8,original
2007-11-09 00:00:54,11,9,8.0,11.0467837,46.0108356,1619.11,original
2007-11-09 04:00:56,11,9,7.0,11.0466845,46.0109286,1618.86,original
2007-11-09 08:01:25,11,9,14.0,11.0468946,46.0076862,1613.82,original
2007-11-09 12:00:53,11,9,12.0,11.0468567,46.0091818,1604.8,original
2007-11-09 16:01:53,11,9,5.0,11.047785,46.0093501,1604.8,original
2007-11-09 20:00:56,11,9,5.0,11.0477598,46.0098728,1604.3,original
2007-11-10 00:00:42,11,10,2.0,11.0479741,46.0111553,1607.04,original
2007-11-10 04:01:11,11,10,2.0,11.0463015,46.0125361,1602.01,original
2007-11-10 08:02:48,11,10,8.0,11.0471985,46.0118278,1601.58,original
2007-11-10 12:02:24,11,10,12.0,11.0472147,46.0078328,1598.08,original
2007-11-10 16:00:53,11,10,6.0,11.0466508,46.0103971,1599.46,original
2007-11-10 20:01:25,11,10,9.0,11.0453046,46.0133659,1590.8,original
2007-11-11 00:00:55,11,11,7.0,11.0439176,46.0124639,1618.09,original
2007-11-11 04:00:53,11,11,4.0,11.0448784,46.0122117,1618.76,original
2007-11-11 08:00:47,11,11,10.0,11.0466723,46.0098422,1628.44,original
2007-11-11 12:00:53,11,11,13.0,11.0471968,46.0076216,1629.1,original
2007-11-11 16:01:24,11,11,11.0,11.0444959,46.0088135,1588.73,original
2007-11-11 20:00:56,11,11,7.0,11.0477566,46.0116073,1603.01,original
2007-11-12 00:00:53,11,12,9.0,11.0467544,46.0115606,1606.62,original
2007-11-12 04:00:55,11,12,6.0,11.0445965,46.0118284,1615.42,original
2007-11-12 08:02:54,11,12,6.0,11.0466589,46.0082926,1615.45,original
2007-11-12 12:01:31,11,12,12.0,11.0471606,46.0076351,1613.74,original
2007-11-12 16:00:53,11,12,6.0,11.0475617,46.0099821,1602.3,original
2007-11-12 20:01:24,11,12,2.0,11.0472028,46.0119502,1598.17,original
2007-11-13 00:00:47,11,13,1.0,11.0455743,46.0122425,1615.45,original
2007-11-13 04:00:56,11,13,-2.0,11.0472263,46.0119191,1611.24,original
2007-11-13 08:01:23,11,13,3.0,11.0466232,46.0093136,1603.16,original
2007-11-13 12:00:53,11,13,10.0,11.0469355,46.0091352,1607.02,original
2007-11-13 16:01:48,11,13,5.0,11.0412028,46.0084836,1621.36,original
2007-11-13 20:01:18,11,13,6.0,11.0437156,46.0128193,1609.14,original
2007-11-14 00:01:17,11,14,5.0,11.0431973,46.0128006,1625.05,original
2007-11-14 04:00:54,11,14,0.0,11.042481,46.012735,1620.97,original
2007-11-14 08:00:53,11,14,4.0,11.0446584,46.0088767,1608.36,original
2007-11-14 12:01:53,11,14,10.0,11.0454843,46.0072419,1617.03,original
2007-11-14 16:01:42,11,14,4.0,11.0478222,46.0099719,1595.06,original
2007-11-14 20:00:53,11,14,1.0,11.0473342,46.0100821,1623.54,original
